professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,name_not_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,help_useful,help_not_useful,comments
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,12/11/2017,NAN,AMH2010,5.0,1.0,Not Mandatory,Yes,Yes,A+,0.0,0.0,"She is a wonderful professor and you can tell that she is knowledgeable about history. She makes the class interesting and I ended the class with an A with flying colors. Make sure to follow her essay prompts, do the inquisitive, and have the book open for the test. She also gives bonus points so that\'s a plus. She\'s great!!"
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,12/01/2017,NAN,AMH2010,3.0,3.0,Mandatory,Yes,No,B,0.0,0.0,"Class structure is great honestly; just do the online homework, exams, and papers. If you try to speak with her outside of office ours (even if it\'s before or after class) she won\'t talk to you and is quite rude about it. Feedback through e-mails are short and obviously rude. Lectures and PowerPoints are very non-specific and all over the place."
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,10/09/2017,NAN,AMH2010,2.0,5.0,Mandatory,Yes,No,,1.0,0.0,This professor is probably the worst history professor I have ever had. Her lectures are all over the place and carry little to no structure. I\'m a straight a student and I\'m taking this class just for the credit. So many people would send one friend to sign the attendance for them. Make this review the reason you don\'t sign up for her class.
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,02/07/2017,NAN,EUH2000,4.0,2.0,Not Mandatory,Yes,Yes,A,0.0,0.0,"She is a very good professor, funny, and really knows what she is talking about. Be ready to write several papers with vague guidelines."
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,12/04/2016,NAN,EUH2000,4.0,4.0,,Yes,Yes,A,0.0,0.0,She was the best history teacher I\'ve ever had in my life! She was fair in her grading and even gave us extra credit multiple times. I usually am not good at history but her lectures were actually so interesting. She captures your attention and if you go to class she helps you understand the essay prompts and suggests general ideas.
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,09/21/2016,NAN,EUH2000,3.0,3.0,Not Mandatory,Yes,No,A,2.0,2.0,"The questions for the papers are poorly defined and can lead to a lot of confusion when writing them. Fair grader. Very boring class, you have to read the book online so there is very little reason to go to her class."
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,05/25/2016,NAN,EUH2000,5.0,3.0,Not Mandatory,Yes,Yes,Not,5.0,0.0,"A hilarious teacher with a sense of passion for what she does. Ask her about the most interesting Roman leader and she will talk your ear off. Papers are tough, but put in the time and you\'ll get a good grade. Need the textbook for the papers. Overall, an awesome professor."
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,05/04/2016,NAN,EUH2000,2.5,3.0,Not Mandatory,Yes,,C,3.0,0.0,I honestly think this class was pretty hard. Definitely go to all classes if you are not a history person even though attendance doesn\'t matter. Lectures are kind of all over the place and I felt like some of the info didnt flow well.
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,04/26/2016,NAN,EUH2000,4.0,3.0,Not Mandatory,Yes,,B,0.0,0.0,"A weird class in my opinion. Was confused a lot of the time and not sure how all topics related to each other, but her class is set up pretty clearly. She gives reviews the class before the test and is pretty much exactly what\'s on it. The prompts are hard to grasp for papers, but I never got lower than an 87% on one. I\'d recommend still."
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,12/15/2015,NAN,EUH2000,4.0,1.0,Not Mandatory,Yes,,A+,4.0,0.0,She is funny in a sarcastic way. Lectures are all over the place because she is clearly passionate about her class but the tests are easy with minimal studying and before every exam she does a review.
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,12/12/2015,NAN,EUH2000,5.0,1.0,Not Mandatory,Yes,Yes,A,3.0,0.0,Great professor! Very enthusiastic and cares about her students. She is so genuine and nice. I hate history so this class was boring for me but very easy. Her tests are easy if you go to the review. She tells you whats going to be on the test the class before the test. She doesn\'t give out 100 on her essays but its ok. Overall great woman :)
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,08/18/2015,NAN,AMH2010,5.0,1.0,,Yes,Yes,B,2.0,0.0,"I loved professor O\'Shea. She was great! Her lectures could be a bit boring sometimes but she always tried to keep everyone engaged in class. She gives 4 essays and 3 tests and 1 non-cumulative final. The tests are easy, she gives a review, but the essays can be a bit difficult. She can be a tough grader on the essays, it\'s easy to get a B on them."
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,05/11/2015,NAN,AMH2010,4.0,3.0,,Yes,,,1.0,0.0,O\'Shea loves history! She\'s passionate! But is an extremely tough grader on her four essays. Most people attended class only for tests. Power points posted online but you would have read for extra materialdetails. Extremely organized.
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,04/03/2015,NAN,AMH2010,4.5,3.0,,Yes,,,2.0,0.0,"Professor O\'Shea is very smart and she knows what she\'s talking. Shes also very passionate about history, so her lectures are very detailed. Her mannerisms are hilarious and I would love to take her class again! She grades a little tough on papers, but not too bad. 4 papers, 3 exams including the final, which isn\'t cumulative."
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,03/29/2015,NAN,EUH2000,4.0,1.0,,Yes,,,1.0,0.0,O\'Shea is an amazing teacher. Really gets into her lectures and captures your interest. It\'s as if she is telling you a story in class. Four essays. Need the textbook to have successful papers. Tests are easy. Attendance isn\'t mandatory but go to the review sessions before the test. She basically tells you whats going to be on them. Great class.
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,12/06/2014,NAN,AMH2010,4.5,2.0,Not Mandatory,Yes,Yes,A+,1.0,0.0,"I loved her as a professor, really nice woman. Tests aren\'t hard, although the essays can be difficult, but take it to her office hours and have her read it, she will tell you what needs to be fix. Gives opportunities for extra credit here and there."
Deirdre  O\' Shea,University of Central Florida,History department, Orlando, FL,4.0,4.2,33%,2.1,Tough Grader (8)  Get ready to read (7)  EXTRA CREDIT (6)  LECTURE HEAVY (6)  SO MANY PAPERS (6)  Gives good feedback (4)  Hilarious (3)  Clear grading criteria (3)  LOTS OF HOMEWORK (3)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1)  Caring (1)  Inspirational (1)  GROUP PROJECTS (1),115.0,11/20/2014,NAN,AMH2010,5.0,3.0,,Yes,,,0.0,0.0,"Professor O\'Shea was an awesome and easy professor. Four papers, 2 tests, and the final which isn\'t cumulative. She is a pretty easy grader, majority of the class got B\'sA\'s on papers. Class isn\'t mandatory, she just lectures about the book. So you can just read the book instead. Really easy class, no homework either."
Robin  Hochstrasser,University of Pennsylvania,Chemistry department, Philadelphia, PA,9.0,2.8,,4.3,,3.0,06/05/2012,NAN,CHEM221,5.0,3.0,,,,,0.0,0.0,An icon in his field. Personable with excellent taste
Robin  Hochstrasser,University of Pennsylvania,Chemistry department, Philadelphia, PA,9.0,2.8,,4.3,,3.0,11/18/2005,NAN,PCHEM,1.0,5.0,,,,,0.0,0.0,"he might know his material, but he makes no effort to let the students learn"
Robin  Hochstrasser,University of Pennsylvania,Chemistry department, Philadelphia, PA,9.0,2.8,,4.3,,3.0,09/16/2003,NAN,CHEM221,2.5,5.0,,,,,0.0,0.0,P Chem can be challenging to remember all those formulas and equations. Hochstrasser may not be the best but definitely challenged us. Take-home exam tough and so was midterm/final. Do lots of problems until you memorized Schrodinger\'s eqn...
Rich  Carter,Oregon State University,Chemistry department, Corvallis, OR,8.0,2.9,,4.1,,21.0,10/24/2012,NAN,CH331,2.0,5.0,,,,,0.0,0.0,"Terrible professor, not clear, includes too much information, unwilling to listen to questions in class."
Rich  Carter,Oregon State University,Chemistry department, Corvallis, OR,8.0,2.9,,4.1,,21.0,11/18/2011,NAN,CH331,5.0,1.0,,,,,0.0,0.0,"His class is fun and interesting. The test is fair. Every thing is covered during lectures. Overall, he is a great teacher. I would recommand him for anyone."
Rich  Carter,Oregon State University,Chemistry department, Corvallis, OR,8.0,2.9,,4.1,,21.0,11/18/2011,NAN,CH331,5.0,3.0,,,,,0.0,0.0,"He is awesome! I love going to his class every day. I know some people say he goes very fast, but he takes the time to answer questions and makes sure that every body is clear. Because he talks fast, his class keeps me focused and alert and excited! As long as you take the time after class to look through the material, you would do great!!"
Rich  Carter,Oregon State University,Chemistry department, Corvallis, OR,8.0,2.9,,4.1,,21.0,06/02/2011,NAN,CH336,2.5,5.0,,,,,0.0,0.0,"He expects way too much: 73 mechanisms for the final, are you kidding me? He does not realize that it\'s impossible to test everything on an exam. He will have a question about EVERYTHING! Very few people finish the tests in time because they are excessively difficult. And he goes over info in his lectures way too fast. Too bad he is the only choice"
Rich  Carter,Oregon State University,Chemistry department, Corvallis, OR,8.0,2.9,,4.1,,21.0,06/17/2010,NAN,CH331,5.0,4.0,,,,,0.0,0.0,This guy is an absolute amazing professor! He taught the subject so well and I learned more in one day of his lecture then a whole term with Walker. The best O Chem professor at OSU but not the easiest.
Rich  Carter,Oregon State University,Chemistry department, Corvallis, OR,8.0,2.9,,4.1,,21.0,06/11/2010,NAN,CH331,4.0,4.0,,,,,0.0,0.0,"Overall, a good teacher. He does notes via chalkboard though, and doesn\'t post slides on Blackboard. So basically, you have to go to class. People say that he ""crams you with mechanism information"", but that is what O-Chem is. Chemical mechanisms. I thought he did a very good job teaching difficult material. Definitely buy the book though."
Rich  Carter,Oregon State University,Chemistry department, Corvallis, OR,8.0,2.9,,4.1,,21.0,06/11/2010,NAN,CH336,3.5,5.0,,,,,0.0,0.0,Good teacher. Attend class and take good notes. Im pretty sure he drinks 5 red bulls before lecture b/c he goes(literally) 150mph during lecture.
Rich  Carter,Oregon State University,Chemistry department, Corvallis, OR,8.0,2.9,,4.1,,21.0,06/09/2010,NAN,CH336,2.5,5.0,,,,,0.0,0.0,"As far as his teaching ability goes, it is not too bad, Dr. Carter is very experienced in the field. However his requirements are ridiculous, asks direct questions from previous terms, it is extremely hard to even pass the class. I do not recommend him."
Rich  Carter,Oregon State University,Chemistry department, Corvallis, OR,8.0,2.9,,4.1,,21.0,06/08/2010,NAN,CH331,5.0,1.0,,,,,0.0,0.0,I did terrible in organic chemistry the first time I took the course. I took it again with Dr. Carter and I got an A! Mechanisms are a HUGE part of 331. He always asked students if he needed to slow down and no one spoke up. He was always willing to help and made it interesting. BEST organic chemistry professor! Take his class!
